"4","нормальный, стоил когда-то своих денег."
"4","Нормальный навигатор"
"5","К аппарату претензий нет, работал всегда, в любую погоду - в общем как положено. Если бы сюда еще проц втулить пошустрее, то вообще просто идеал был, а так просто норм."
"5","Устройство отлично отработало месяц, надеюсь дальше буду с ним сотрудничать в таком же духе. Маршруты правильные, карты подробные, сам прибор не тупит. Пять звезд этому навику!"
"5","Пользуюсь всего пару недель, выбрал его из-за оптимальной диагонали дисплея. 6 дюймов для моей машины самое то. Дороги показывает правильные как по городу, так и по области (дальше пока не ездил). Голосовые подсказки приятным голосом, а главное вовремя. Короче без проблем всё работает."
"5","Раджу всім"
"5","За свои деньги,-не плохой!"
"4","нормальный, стоил когда-то своих денег."
"4","Нормальный навигатор"
"5","К аппарату претензий нет, работал всегда, в любую погоду - в общем как положено. Если бы сюда еще проц втулить пошустрее, то вообще просто идеал был, а так просто норм."
"5","Устройство отлично отработало месяц, надеюсь дальше буду с ним сотрудничать в таком же духе. Маршруты правильные, карты подробные, сам прибор не тупит. Пять звезд этому навику!"
"5","Пользуюсь всего пару недель, выбрал его из-за оптимальной диагонали дисплея. 6 дюймов для моей машины самое то. Дороги показывает правильные как по городу, так и по области (дальше пока не ездил). Голосовые подсказки приятным голосом, а главное вовремя. Короче без проблем всё работает."
"5","Раджу всім"
"5","За свои деньги,-не плохой!"
"5","Пользуюсь уже год .Проблем нету.Хороший экран."
"5","Приятный конечно на вид, как снаружи так и внутри ))) Хорошо продумано меню. Сама навиагация порадовала наличием большого кол-ва отметок всяких интересных мест."
"5","Отличный товарищ в пути! Пользуюсь только тогда, когда езжу по незнакомым местам - ни разу не заблудился, местоположение отображает отлично, промахивается максимум на 3-5 метров. Всем советую!"
"4","Очень классный навигатор, подарила девушка на ДР, заказывала тут на розетке. Очень удобная вещь, пользуюсь уже 4 месяца все как по маслу. Не понравились изначально карты Либель, много чего не отображает, много улиц не видит. Переустановил на iGo Primo - работает четко - очень доволен!!"
"4","Веде добре, але іноді запізнюється з голосовими підказками."
"5","Все хорошо.Работает отлично."
"5","Классный. Работает нормально."
"4","Покупкой доволен. Первым делом обновил ПО и карты через инет - поставляется навигатор с устаревшим ПО. К слову, обновление никаких проблем не вызвало. Аккумулятор слабенький, при покупке был разряжен полностью - даже включить навик не удалось. Зарядное устройство не подошло к прикуривателю моего авто - слишком короткое, ""+"" не доставал до контакта, пришлось менять прикуриватель. Крепление держит ""мертво"" Видео идет с рывками, причем независимо от формата записи. Аудио, FM-трансмиттер работает нормально."
"1","Уже неделю пытаюсь разобраться. Он не находит своего местоположения. Все время показывает себя в Кировоградской области. Хотя побывала уже в 3 областях. Не могу понять в чем проблема. :("
"4","Купил жене на НГ. Девайс конечно, задумчивый да и тач позавчерашнего дня по отклику. Но выглядит ОК и задачу минимум свою выполняет. Вопрос у меня в другом: Где официальная информация о данной модели ?? На сайте производителя вообще модели такой нет (( В разделе обновления прошивки - ввожу S/N девайса..ответ - ""Серийный номер не был найден"""
"5","Получил пять звезд при тесте навиков в недавнем выпуске журнала ""autoGP"". Немного больше пятидюймовых моделей, но намного удобнее пользоваться."
"5","Хороший корпус, нигде не люфтит нигде. Дисплей отменного качества, цветопередача на уровне более дорогих устройств. В общем понравился."
"5","Сильная заявочка на упех от Палмана!!! Удачно подобрано три параметра: качество/навигационное по/проц"
"5","Я обладатель этого девайса уже с неделю. Особых проблем с тем чтобы разобраться что к чему не возникло, да и саппорт у них на уровне. Но больше всего понравилась навигация: простая, быстрая и что немаловажно качественная, приводит по нзначению всегда!"
"5","Дуже потрібна рыч у повсякденному житті. Тим більш, що й ціна приваблива й з якістю усе гаразд."
"5","Хорошие карты стоят. При чем даже не пришлось ниче докачивать, грубо говоря достал из коробки и поехал. Экран нормального размера - как раз не огромный, и достаточно большой чтоб все необходимое влазило в экран."
"5","Достойный предствитель из рода навигаторов. По качеству не хуже Garmin, а цена намного дешевле, да и ПО Либель стоит уже сразу лицушное, никаких лишних телодвижений делать в этом плане не приходиться. Тестил на дороге - водит правильно, экономит время и нервы."
"5","Сделано в тайване, на коробке у меня так написано. Та думаю главное что у них сервис нормальный, а все остальное мелочи. Тем более что аппарат достойный лестных отзывов."
"5","Хорош навигатор, как ни крути"
"5","Достойная замена моему старенькому изрядно потрепанному жизнью 60a."
"5","Пользовался до этого несколькими устройствами другх проиводителей, могу смело сказать,что этот джипиэс на голову выше многих! Качество сборки не хуже гарминов, качество навигационной рограммы на высоте - не зря карты рисует травел джипиэс, плюс карты всего мира от опенстритмап, поддержка производителем устройства - на все вопросы оперативно в техподдержке отвечают, при чем приятным голосом. Очень порадовал."
